,age,c_weight,course,date,field,head_count,horse_name,j_weight,jackie,odds,popu,race,race_name,rank,sex,trainerA,trainerB,weight,year
20080101080908,5,0,芝2600m,9/7(日),札幌,12頭,トロフィーディール,55.0,池添,38.2,7,9R,札幌日経ＯＰ,9,牡,栗東,森,456,2008.0
20080101080909,9,+6,芝2600m,9/7(日),札幌,12頭,ゴーウィズウィンド,55.0,津村,25.4,6,9R,札幌日経ＯＰ,10,牡,美浦,国枝,474,2008.0
20080101080910,6,+4,芝2600m,9/7(日),札幌,12頭,コスモプロデュース,56.0,大野,63.1,9,9R,札幌日経ＯＰ,11,牡,美浦,栗田,506,2008.0
20080101080911,6,-2,芝2600m,9/7(日),札幌,12頭,クインオブクイン,53.0,佐々国,90.7,10,9R,札幌日経ＯＰ,12,牝,地方,伊藤隆,416,2008.0
20080101081000,5,-12,芝1200m,9/7(日),札幌,16頭,ホウショウリヴ,55.0,武幸,8.3,4,10R,ニセコ特別,1,牝,美浦,武藤,490,2008.0
20080101081001,4,0,芝1200m,9/7(日),札幌,16頭,センザイイチグウ,57.0,秋山,10.7,5,10R,ニセコ特別,2,牡,美浦,谷原,462,2008.0
20080101081002,4,-4,芝1200m,9/7(日),札幌,16頭,フリーダムエアー,57.0,藤田,2.8,1,10R,ニセコ特別,3,牡,栗東,昆,510,2008.0
20080101081003,4,+4,芝1200m,9/7(日),札幌,16頭,スコルピオンキッス,55.0,横山典,6.9,3,10R,ニセコ特別,4,牝,美浦,鹿戸雄,464,2008.0
20080101081004,4,+8,芝1200m,9/7(日),札幌,16頭,キングスベリー,55.0,三浦,3.7,2,10R,ニセコ特別,5,牝,栗東,佐々晶,446,2008.0
20080101081005,3,+2,芝1200m,9/7(日),札幌,16頭,バンブーエルトリ,55.0,宮崎光,29.4,9,10R,ニセコ特別,6,牡,地方,林和,446,2008.0
20080101081006,4,+6,芝1200m,9/7(日),札幌,16頭,イーサンラヴ,55.0,古川,27.8,7,10R,ニセコ特別,7,牝,美浦,松山将,446,2008.0
20080101081007,5,+10,芝1200m,9/7(日),札幌,16頭,タキオンシチー,57.0,北村友,69.4,12,10R,ニセコ特別,8,牡,栗東,岡田,480,2008.0
20080101081008,4,+14,芝1200m,9/7(日),札幌,16頭,マイティーボタン,55.0,梶,28.4,8,10R,ニセコ特別,9,牝,栗東,梅田智,478,2008.0
20080101081009,4,+16,芝1200m,9/7(日),札幌,16頭,マルターズクラシカ,55.0,津村,47.6,11,10R,ニセコ特別,10,牝,美浦,堀井,480,2008.0
20080101081010,4,+14,芝1200m,9/7(日),札幌,16頭,リバートーマス,57.0,郷原,243.3,15,10R,ニセコ特別,11,牡,美浦,郷原,494,2008.0
20080101081011,4,+2,芝1200m,9/7(日),札幌,16頭,ヤマカツシリウス,57.0,池添,15.2,6,10R,ニセコ特別,12,牡,栗東,池添,556,2008.0
20080101081012,4,0,芝1200m,9/7(日),札幌,16頭,カクテルウィッシュ,55.0,菊沢,177.8,14,10R,ニセコ特別,13,牝,美浦,高橋裕,450,2008.0
20080101081013,4,0,芝1200m,9/7(日),札幌,16頭,エアファーギー,55.0,松田,73.3,13,10R,ニセコ特別,14,牝,栗東,藤岡健,476,2008.0
20080101081014,5,-2,芝1200m,9/7(日),札幌,16頭,アスタートリッピー,57.0,長谷川,31.1,10,10R,ニセコ特別,15,セ,栗東,中竹,460,2008.0
20080101081015,3,-14,芝1200m,9/7(日),札幌,16頭,フジノイチバンボシ,55.0,桑村真,260.2,16,10R,ニセコ特別,16,牡,地方,角川秀,490,2008.0
20080101081100,3,0,芝1500m,9/7(日),札幌,12頭,スピリタス,54.0,安藤勝,2.3,1,11R,摩周湖特別,1,セ,栗東,岡田,436,2008.0
20080101081101,3,0,芝1500m,9/7(日),札幌,12頭,ミゼリコルデ,52.0,三浦,6.7,4,11R,摩周湖特別,2,牝,栗東,音無,474,2008.0
20080101081102,5,-2,芝1500m,9/7(日),札幌,12頭,アドマイヤダーリン,55.0,横山典,5.8,3,11R,摩周湖特別,3,牡,栗東,友道,494,2008.0
20080101081103,4,+6,芝1500m,9/7(日),札幌,12頭,ユキノハリケーン,57.0,藤田,4.1,2,11R,摩周湖特別,4,牡,美浦,根本,494,2008.0
20080101081104,4,+4,芝1500m,9/7(日),札幌,12頭,コスモチーキー,52.0,津村,19.4,6,11R,摩周湖特別,5,牝,美浦,稗田,446,2008.0
20080101081105,5,+2,芝1500m,9/7(日),札幌,12頭,クレバージェフリー,54.0,的場,29.6,7,11R,摩周湖特別,6,牡,栗東,崎山,436,2008.0
20080101081106,5,+4,芝1500m,9/7(日),札幌,12頭,アサクサブラボー,52.0,荻野琢,52.4,9,11R,摩周湖特別,7,セ,美浦,戸田,496,2008.0
20080101081107,5,-4,芝1500m,9/7(日),札幌,12頭,スパニッシュソウル,53.0,秋山,9.7,5,11R,摩周湖特別,8,牝,栗東,中尾秀,470,2008.0
20080101081108,6,-8,芝1500m,9/7(日),札幌,12頭,アサクササンジャ,53.0,松田,92.1,10,11R,摩周湖特別,9,牡,美浦,加藤征,518,2008.0
20080101081109,4,+2,芝1500m,9/7(日),札幌,12頭,マイグッドフェロー,50.0,丸田,159.9,11,11R,摩周湖特別,10,牡,美浦,浅野,448,2008.0
20080101081110,6,-8,芝1500m,9/7(日),札幌,12頭,クリノトップオー,50.0,大野,176.3,12,11R,摩周湖特別,11,牡,美浦,内藤,446,2008.0
20080101081111,4,-6,芝1500m,9/7(日),札幌,12頭,ヒシアスペン,52.0,郷原,48.7,8,11R,摩周湖特別,12,牝,栗東,佐山,484,2008.0
20080101081200,3,+2,芝1800m,9/7(日),札幌,14頭,グラーフ,49.0,▲丸田,2.8,1,12R,３歳上５００万下,1,牝,栗東,田所秀,480,2008.0
20080101081201,6,+8,芝1800m,9/7(日),札幌,14頭,アドマイヤサンサン,57.0,安藤勝,3.2,2,12R,３歳上５００万下,2,牡,栗東,友道,490,2008.0
20080101081202,4,0,芝1800m,9/7(日),札幌,14頭,テンジンニチオー,57.0,菊沢,29.6,9,12R,３歳上５００万下,3,牡,美浦,松山康,450,2008.0
20080101081203,3,-2,芝1800m,9/7(日),札幌,14頭,オブコース,53.0,☆的場,11.0,4,12R,３歳上５００万下,4,牡,栗東,飯田雄,418,2008.0
20080101081204,4,+6,芝1800m,9/7(日),札幌,14頭,ファートゥム,56.0,☆北村友,17.9,7,12R,３歳上５００万下,5,牡,栗東,飯田雄,456,2008.0
20080101081205,4,+10,芝1800m,9/7(日),札幌,14頭,フィフスアベニュー,52.0,▲荻野琢,41.2,11,12R,３歳上５００万下,6,牝,栗東,清水出,510,2008.0
20080101081206,4,+6,芝1800m,9/7(日),札幌,14頭,ロイヤルメルヘン,55.0,長谷川,88.9,12,12R,３歳上５００万下,7,牝,美浦,中野栄,504,2008.0
20080101081207,4,+10,芝1800m,9/7(日),札幌,14頭,ロンシャンステージ,57.0,佐々国,123.0,14,12R,３歳上５００万下,8,牡,美浦,二本柳,466,2008.0
20080101081208,3,0,芝1800m,9/7(日),札幌,14頭,パッセジャーレ,54.0,古川,16.8,6,12R,３歳上５００万下,9,牡,栗東,中竹,526,2008.0
20080101081209,3,+8,芝1800m,9/7(日),札幌,14頭,エスジービンゴ,54.0,千田,21.3,8,12R,３歳上５００万下,10,牡,栗東,藤岡範,486,2008.0
20080101081210,3,-4,芝1800m,9/7(日),札幌,14頭,グリフィス,54.0,武幸,13.9,5,12R,３歳上５００万下,11,牡,栗東,浅見,440,2008.0
20080101081211,4,-8,芝1800m,9/7(日),札幌,14頭,プライドイズハート,57.0,津村,117.1,13,12R,３歳上５００万下,12,牡,美浦,伊藤伸,500,2008.0
20080101081212,5,+4,芝1800m,9/7(日),札幌,14頭,ロイバーブリング,57.0,大野,30.0,10,12R,３歳上５００万下,13,牡,美浦,伊藤伸,480,2008.0
20080101081213,5,+12,芝1800m,9/7(日),札幌,14頭,メジロマシューズ,56.0,☆三浦,7.6,3,12R,３歳上５００万下,14,牡,栗東,池江郎,478,2008.0
